date,country,arrivals,arrivals_male,arrivals_female,X
2020-04-01,FIN,2,2,0,0.0
2020-05-01,FIN,2,1,1,0.0
2020-06-01,FIN,0,0,0,0.0
2020-07-01,FIN,8,6,2,0.0
2020-08-01,FIN,10,5,5,0.0
2020-09-01,FIN,8,4,4,0.0
2020-10-01,FIN,2,1,1,0.0
2020-11-01,FIN,5,5,0,0.0
2020-12-01,FIN,8,7,1,0.0
2021-01-01,FIN,9,6,3,0.0
2021-02-01,FIN,12,8,4,0.0
2021-03-01,FIN,15,13,2,0.0
2021-04-01,FIN,6,4,2,0.0
2021-05-01,FIN,11,11,0,0.0
2021-06-01,FIN,7,5,2,0.0
2021-07-01,FIN,16,13,3,0.0
2021-08-01,FIN,16,12,4,0.0
2021-09-01,FIN,24,20,4,0.0
2021-10-01,FIN,12,7,5,0.0
2021-11-01,FIN,19,18,1,0.0
2021-12-01,FIN,36,25,11,0.0
2022-01-01,FIN,48,31,17,0.0
2022-02-01,FIN,24,20,4,0.0
2022-03-01,FIN,59,35,24,0.0
2022-04-01,FIN,277,180,97,0.0
2022-05-01,FIN,378,245,133,0.0
2022-06-01,FIN,374,251,123,0.0
2022-07-01,FIN,384,220,164,0.0
2022-08-01,FIN,318,195,123,0.0
2022-09-01,FIN,427,288,139,0.0
2022-10-01,FIN,715,417,298,0.0
2022-11-01,FIN,906,502,404,0.0
2022-12-01,FIN,881,494,387,0.0
2023-01-01,FIN,1245,724,521,0.0
2023-02-01,FIN,1163,665,498,0.0
2023-03-01,FIN,1125,634,491,0.0
2023-04-01,FIN,813,454,359,0.0
2023-05-01,FIN,558,342,216,0.0
2023-06-01,FIN,485,285,200,0.0
2023-07-01,FIN,602,340,262,0.0
2023-08-01,FIN,506,309,197,0.0
2023-09-01,FIN,583,371,212,0.0
2023-10-01,FIN,790,431,359,0.0
2023-11-01,FIN,1042,592,450,0.0
2023-12-01,FIN,1234,702,532,0.0
2024-01-01,FIN,1886,1041,845,0.0
2024-02-01,FIN,1689,894,795,0.0
2024-03-01,FIN,1444,770,674,0.0
2024-04-01,FIN,796,417,379,0.0
2024-05-01,FIN,699,411,288,0.0
2024-06-01,FIN,627,363,264,0.0
2024-07-01,FIN,487,305,182,0.0
2020-01-01,FJI,237,122,115,0.0
2020-02-01,FJI,112,69,43,0.0
2020-03-01,FJI,29,15,14,0.0
2020-04-01,FJI,0,0,0,0.0
2020-05-01,FJI,0,0,0,0.0
2020-06-01,FJI,0,0,0,0.0
2020-07-01,FJI,0,0,0,0.0
2020-08-01,FJI,1,1,0,0.0
2020-09-01,FJI,0,0,0,0.0
2020-10-01,FJI,0,0,0,0.0
2020-11-01,FJI,1,0,1,0.0
2020-12-01,FJI,5,3,2,0.0
2021-01-01,FJI,0,0,0,0.0
2021-02-01,FJI,0,0,0,0.0
2021-03-01,FJI,1,0,1,0.0
2021-04-01,FJI,1,1,0,0.0
2021-05-01,FJI,0,0,0,0.0
2021-06-01,FJI,0,0,0,0.0
2021-07-01,FJI,0,0,0,0.0
2021-08-01,FJI,0,0,0,0.0
2021-09-01,FJI,0,0,0,0.0
2021-10-01,FJI,0,0,0,0.0
2021-11-01,FJI,2,0,2,0.0
2021-12-01,FJI,6,4,2,0.0
2022-01-01,FJI,2,0,2,0.0
2022-02-01,FJI,4,3,1,0.0
2022-03-01,FJI,3,1,2,0.0
2022-04-01,FJI,29,13,16,0.0
2022-05-01,FJI,35,19,16,0.0
2022-06-01,FJI,72,51,21,0.0
2022-07-01,FJI,105,49,56,0.0
2022-08-01,FJI,87,46,41,0.0
2022-09-01,FJI,134,70,64,0.0
2022-10-01,FJI,181,99,82,0.0
2022-11-01,FJI,109,68,41,0.0
2022-12-01,FJI,167,93,74,0.0
2023-01-01,FJI,139,62,77,0.0
2023-02-01,FJI,105,57,48,0.0
2023-03-01,FJI,150,83,67,0.0
2023-04-01,FJI,177,96,81,0.0
2023-05-01,FJI,210,124,86,0.0
2023-06-01,FJI,185,85,100,0.0
2023-07-01,FJI,215,117,98,0.0
2023-08-01,FJI,256,145,111,0.0
2023-09-01,FJI,325,174,151,0.0
2023-10-01,FJI,239,118,121,0.0
2023-11-01,FJI,189,100,89,0.0
2023-12-01,FJI,489,217,272,0.0
2024-01-01,FJI,329,160,169,0.0
2024-02-01,FJI,117,60,57,0.0
2024-03-01,FJI,159,74,85,0.0
2024-04-01,FJI,228,106,122,0.0
2024-05-01,FJI,369,168,201,0.0
2024-06-01,FJI,167,89,78,0.0
2024-07-01,FJI,204,104,100,0.0
2020-01-01,FRA,12753,7853,4900,0.0
2020-02-01,FRA,14414,8544,5870,0.0
2020-03-01,FRA,6280,3756,2524,0.0
2020-04-01,FRA,3,2,1,0.0
2020-05-01,FRA,7,7,0,0.0
2020-06-01,FRA,26,21,5,0.0
2020-07-01,FRA,64,42,22,0.0
2020-08-01,FRA,121,73,48,0.0
2020-09-01,FRA,87,60,27,0.0
2020-10-01,FRA,80,50,30,0.0
2020-11-01,FRA,46,37,9,0.0
2020-12-01,FRA,58,38,20,0.0
2021-01-01,FRA,119,88,31,0.0
2021-02-01,FRA,52,38,14,0.0
2021-03-01,FRA,79,64,15,0.0
2021-04-01,FRA,68,54,14,0.0
2021-05-01,FRA,80,60,20,0.0
2021-06-01,FRA,50,41,9,0.0
2021-07-01,FRA,102,75,27,0.0
2021-08-01,FRA,423,248,175,0.0
2021-09-01,FRA,250,173,77,0.0
2021-10-01,FRA,185,123,62,0.0
2021-11-01,FRA,171,125,46,0.0
2021-12-01,FRA,398,272,126,0.0
2022-01-01,FRA,677,491,186,0.0
2022-02-01,FRA,413,287,126,0.0
2022-03-01,FRA,630,469,161,0.0
2022-04-01,FRA,3129,2039,1090,0.0
2022-05-01,FRA,4967,3145,1822,0.0
2022-06-01,FRA,4908,3113,1795,0.0
2022-07-01,FRA,9552,5448,4104,0.0
2022-08-01,FRA,13949,7759,6190,0.0
2022-09-01,FRA,8145,4901,3244,0.0
2022-10-01,FRA,9373,5752,3621,0.0
2022-11-01,FRA,7046,4663,2383,0.0
2022-12-01,FRA,7267,4423,2844,0.0
2023-01-01,FRA,9004,5392,3612,0.0
2023-02-01,FRA,10655,6407,4248,0.0
2023-03-01,FRA,11311,6709,4602,0.0
2023-04-01,FRA,10501,6113,4388,0.0
2023-05-01,FRA,10627,6216,4411,0.0
2023-06-01,FRA,8143,4840,3303,0.0
2023-07-01,FRA,18945,10359,8586,0.0
2023-08-01,FRA,19840,10677,9163,0.0
2023-09-01,FRA,10430,6146,4284,0.0
2023-10-01,FRA,11030,6646,4384,0.0
2023-11-01,FRA,10388,6675,3713,0.0
2023-12-01,FRA,10954,6597,4357,0.0
2024-01-01,FRA,14055,8266,5789,0.0
2024-02-01,FRA,17370,9777,7593,0.0
2024-03-01,FRA,15009,8785,6224,0.0
2024-04-01,FRA,14838,8229,6609,0.0
2024-05-01,FRA,13475,7702,5773,0.0
2024-06-01,FRA,13429,7591,5838,0.0
2024-07-01,FRA,23515,12501,11014,0.0
2020-01-01,FSM,3,2,1,0.0
2020-02-01,FSM,0,0,0,0.0
2020-03-01,FSM,0,0,0,0.0
2020-04-01,FSM,0,0,0,0.0
2020-05-01,FSM,0,0,0,0.0
2020-06-01,FSM,0,0,0,0.0
2020-07-01,FSM,0,0,0,0.0
2020-08-01,FSM,0,0,0,0.0
2020-09-01,FSM,0,0,0,0.0
2020-10-01,FSM,0,0,0,0.0
2020-11-01,FSM,0,0,0,0.0
2020-12-01,FSM,0,0,0,0.0
2021-01-01,FSM,0,0,0,0.0
2021-02-01,FSM,0,0,0,0.0
2021-03-01,FSM,0,0,0,0.0
2021-04-01,FSM,0,0,0,0.0
2021-05-01,FSM,0,0,0,0.0
2021-06-01,FSM,0,0,0,0.0
2021-07-01,FSM,0,0,0,0.0
2021-08-01,FSM,0,0,0,0.0
2021-09-01,FSM,0,0,0,0.0
2021-10-01,FSM,0,0,0,0.0
2021-11-01,FSM,0,0,0,0.0
2021-12-01,FSM,0,0,0,0.0
2022-01-01,FSM,0,0,0,0.0
2022-02-01,FSM,0,0,0,0.0
2022-03-01,FSM,0,0,0,0.0
2022-04-01,FSM,0,0,0,0.0
2022-05-01,FSM,0,0,0,0.0
2022-06-01,FSM,0,0,0,0.0
2022-07-01,FSM,0,0,0,0.0
2022-08-01,FSM,1,0,1,0.0
2022-09-01,FSM,0,0,0,0.0
2022-10-01,FSM,1,1,0,0.0
2022-11-01,FSM,0,0,0,0.0
2022-12-01,FSM,0,0,0,0.0
2023-01-01,FSM,0,0,0,0.0
2023-02-01,FSM,0,0,0,0.0
2023-03-01,FSM,1,0,1,0.0
2023-04-01,FSM,0,0,0,0.0
2023-05-01,FSM,0,0,0,0.0
2023-06-01,FSM,2,1,1,0.0
2023-07-01,FSM,0,0,0,0.0
2023-08-01,FSM,0,0,0,0.0
2023-09-01,FSM,1,1,0,0.0
2023-10-01,FSM,1,0,1,0.0
2023-11-01,FSM,10,5,5,0.0
2023-12-01,FSM,0,0,0,
2024-01-01,FSM,2,2,0,0.0
2024-02-01,FSM,1,0,1,0.0
2024-03-01,FSM,3,3,0,0.0
2024-04-01,FSM,0,0,0,
2024-05-01,FSM,2,0,2,0.0
2024-06-01,FSM,1,0,1,0.0
2024-07-01,FSM,0,0,0,
2020-01-01,GAB,4,2,2,0.0
2020-02-01,GAB,6,4,2,0.0
2020-03-01,GAB,5,3,2,0.0
2020-04-01,GAB,0,0,0,0.0
2020-05-01,GAB,0,0,0,0.0
2020-06-01,GAB,0,0,0,0.0
2020-07-01,GAB,0,0,0,0.0
2020-08-01,GAB,1,1,0,0.0
2020-09-01,GAB,0,0,0,0.0
2020-10-01,GAB,0,0,0,0.0
2020-11-01,GAB,0,0,0,0.0
2020-12-01,GAB,0,0,0,0.0
2021-01-01,GAB,1,1,0,0.0
2021-02-01,GAB,0,0,0,0.0
2021-03-01,GAB,1,1,0,0.0
2021-04-01,GAB,1,1,0,0.0
2021-05-01,GAB,0,0,0,0.0
2021-06-01,GAB,0,0,0,0.0
2021-07-01,GAB,0,0,0,0.0
2021-08-01,GAB,0,0,0,0.0
2021-09-01,GAB,2,1,1,0.0
2021-10-01,GAB,1,1,0,0.0
2021-11-01,GAB,1,1,0,0.0
2021-12-01,GAB,1,1,0,0.0
2022-01-01,GAB,2,1,1,0.0
2022-02-01,GAB,1,0,1,0.0
2022-03-01,GAB,1,0,1,0.0
2022-04-01,GAB,8,1,7,0.0
2022-05-01,GAB,1,1,0,0.0
2022-06-01,GAB,2,2,0,0.0
2022-07-01,GAB,7,5,2,0.0
2022-08-01,GAB,17,8,9,0.0
2022-09-01,GAB,8,6,2,0.0
2022-10-01,GAB,14,8,6,0.0
2022-11-01,GAB,1,1,0,0.0
2022-12-01,GAB,6,0,6,0.0
2023-01-01,GAB,11,7,4,0.0
2023-02-01,GAB,2,1,1,0.0
2023-03-01,GAB,4,2,2,0.0
2023-04-01,GAB,4,4,0,0.0
2023-05-01,GAB,13,8,5,0.0
2023-06-01,GAB,9,3,6,0.0
2023-07-01,GAB,8,6,2,0.0
2023-08-01,GAB,9,3,6,0.0
2023-09-01,GAB,43,38,5,0.0
2023-10-01,GAB,11,4,7,0.0
2023-11-01,GAB,12,7,5,0.0
2023-12-01,GAB,8,4,4,0.0
2024-01-01,GAB,11,6,5,0.0
2024-02-01,GAB,13,9,4,0.0
2024-03-01,GAB,6,4,2,0.0
2024-04-01,GAB,12,5,7,0.0
2024-05-01,GAB,14,9,5,0.0
2024-06-01,GAB,5,2,3,0.0
2024-07-01,GAB,17,7,10,0.0
2020-01-01,GBR,31639,20025,11614,0.0
2020-02-01,GBR,28520,17768,10752,0.0
2020-03-01,GBR,13306,8263,5043,0.0
2020-04-01,GBR,18,15,3,0.0
2020-05-01,GBR,59,56,3,0.0
2020-06-01,GBR,101,85,16,0.0
2020-07-01,GBR,271,203,68,0.0
2020-08-01,GBR,365,224,141,0.0
2020-09-01,GBR,246,192,54,0.0
2020-10-01,GBR,219,166,53,0.0
2020-11-01,GBR,242,201,41,0.0
2020-12-01,GBR,190,140,50,0.0
2021-01-01,GBR,243,192,51,0.0
2021-02-01,GBR,256,225,31,0.0
2021-03-01,GBR,238,191,47,0.0
2021-04-01,GBR,230,194,36,0.0
2021-05-01,GBR,246,214,32,0.0
2021-06-01,GBR,149,118,31,0.0
2021-07-01,GBR,396,255,141,0.0
2021-08-01,GBR,662,381,281,0.0
2021-09-01,GBR,369,284,85,0.0
2021-10-01,GBR,372,253,119,0.0
2021-11-01,GBR,455,347,108,0.0
2021-12-01,GBR,1391,904,487,0.0
2022-01-01,GBR,1798,1157,641,0.0
2022-02-01,GBR,989,679,310,0.0
2022-03-01,GBR,1357,993,364,0.0
2022-04-01,GBR,8297,5332,2965,0.0
2022-05-01,GBR,11114,7310,3804,0.0
2022-06-01,GBR,12646,8199,4447,0.0
2022-07-01,GBR,20099,11826,8273,0.0
2022-08-01,GBR,23627,13994,9633,0.0
2022-09-01,GBR,17771,11269,6502,0.0
2022-10-01,GBR,23481,14415,9066,0.0
2022-11-01,GBR,20416,12976,7440,0.0
2022-12-01,GBR,22403,13347,9056,0.0
2023-01-01,GBR,25040,15086,9954,0.0
2023-02-01,GBR,23886,14643,9243,0.0
2023-03-01,GBR,27052,16234,10818,0.0
2023-04-01,GBR,28367,16346,12021,0.0
2023-05-01,GBR,22963,14011,8952,0.0
2023-06-01,GBR,19438,11961,7477,0.0
2023-07-01,GBR,33270,19136,14134,0.0
2023-08-01,GBR,33345,19164,14181,0.0
2023-09-01,GBR,23628,14879,8749,0.0
2023-10-01,GBR,26957,16500,10457,0.0
2023-11-01,GBR,26501,16709,9792,0.0
2023-12-01,GBR,35206,20562,14644,0.0
2024-01-01,GBR,35792,21058,14734,0.0
2024-02-01,GBR,39306,22750,16556,0.0
2024-03-01,GBR,44040,25193,18847,0.0
2024-04-01,GBR,34606,19757,14849,0.0
2024-05-01,GBR,27973,16962,11011,0.0
2024-06-01,GBR,28668,17163,11505,0.0
2024-07-01,GBR,37912,21424,16488,0.0
2020-01-01,GEO,57,30,27,0.0
2020-02-01,GEO,57,40,17,0.0
2020-03-01,GEO,19,17,2,0.0
2020-04-01,GEO,0,0,0,0.0
2020-05-01,GEO,0,0,0,0.0
2020-06-01,GEO,1,1,0,0.0
2020-07-01,GEO,30,30,0,0.0
2020-08-01,GEO,3,3,0,0.0
2020-09-01,GEO,7,7,0,0.0
2020-10-01,GEO,9,8,1,0.0
2020-11-01,GEO,7,5,2,0.0
2020-12-01,GEO,5,5,0,0.0
2021-01-01,GEO,2,2,0,0.0
2021-02-01,GEO,1,1,0,0.0
2021-03-01,GEO,5,5,0,0.0
2021-04-01,GEO,2,2,0,0.0
2021-05-01,GEO,0,0,0,0.0
2021-06-01,GEO,5,5,0,0.0
2021-07-01,GEO,2,2,0,0.0
2021-08-01,GEO,9,9,0,0.0
2021-09-01,GEO,3,3,0,0.0
2021-10-01,GEO,2,1,1,0.0
2021-11-01,GEO,2,2,0,0.0
2021-12-01,GEO,12,10,2,0.0
2022-01-01,GEO,10,10,0,0.0
2022-02-01,GEO,1,1,0,0.0
2022-03-01,GEO,14,14,0,0.0
2022-04-01,GEO,12,8,4,0.0
2022-05-01,GEO,26,11,15,0.0
2022-06-01,GEO,30,21,9,0.0
2022-07-01,GEO,19,12,7,0.0
2022-08-01,GEO,50,40,10,0.0
2022-09-01,GEO,66,54,12,0.0
2022-10-01,GEO,55,36,19,0.0
2022-11-01,GEO,45,32,13,0.0
2022-12-01,GEO,57,33,24,0.0
2023-01-01,GEO,57,34,23,0.0
2023-02-01,GEO,85,62,23,0.0
2023-03-01,GEO,93,64,29,0.0
2023-04-01,GEO,66,37,29,0.0
2023-05-01,GEO,62,37,25,0.0
2023-06-01,GEO,55,32,23,0.0
2023-07-01,GEO,56,39,17,0.0
2023-08-01,GEO,59,34,25,0.0
2023-09-01,GEO,79,49,30,0.0
2023-10-01,GEO,53,30,23,0.0
2023-11-01,GEO,64,40,24,0.0
2023-12-01,GEO,75,41,34,0.0
2024-01-01,GEO,106,58,48,0.0
2024-02-01,GEO,87,44,43,0.0
2024-03-01,GEO,78,36,42,0.0
2024-04-01,GEO,74,50,24,0.0
2024-05-01,GEO,90,40,50,0.0
2024-06-01,GEO,72,40,32,0.0
2024-07-01,GEO,73,22,51,0.0
2020-01-01,GHA,100,65,35,0.0
2020-02-01,GHA,54,43,11,0.0
2020-03-01,GHA,21,15,6,0.0
2020-04-01,GHA,0,0,0,0.0
2020-05-01,GHA,0,0,0,0.0
2020-06-01,GHA,0,0,0,0.0
2020-07-01,GHA,0,0,0,0.0
2020-08-01,GHA,0,0,0,0.0
2020-09-01,GHA,5,0,5,0.0
2020-10-01,GHA,2,1,1,0.0
2020-11-01,GHA,2,1,1,0.0
2020-12-01,GHA,6,5,1,0.0
2021-01-01,GHA,7,7,0,0.0
2021-02-01,GHA,9,9,0,0.0
2021-03-01,GHA,9,5,4,0.0
2021-04-01,GHA,10,8,2,0.0
2021-05-01,GHA,8,6,2,0.0
2021-06-01,GHA,7,6,1,0.0
2021-07-01,GHA,2,2,0,0.0
2021-08-01,GHA,10,5,5,0.0
2021-09-01,GHA,5,3,2,0.0
2021-10-01,GHA,6,3,3,0.0
2021-11-01,GHA,2,1,1,0.0
2021-12-01,GHA,9,8,1,0.0
2022-01-01,GHA,15,12,3,0.0
2022-02-01,GHA,11,8,3,0.0
2022-03-01,GHA,5,4,1,0.0
2022-04-01,GHA,16,11,5,0.0
2022-05-01,GHA,20,15,5,0.0
2022-06-01,GHA,26,14,12,0.0
2022-07-01,GHA,37,29,8,0.0
2022-08-01,GHA,48,33,15,0.0
2022-09-01,GHA,62,49,13,0.0
2022-10-01,GHA,105,74,31,0.0
2022-11-01,GHA,89,42,47,0.0
2022-12-01,GHA,73,45,28,0.0
2023-01-01,GHA,61,51,10,0.0
2023-02-01,GHA,56,40,16,0.0
2023-03-01,GHA,80,60,20,0.0
2023-04-01,GHA,51,34,17,0.0
2023-05-01,GHA,70,53,17,0.0
2023-06-01,GHA,58,46,12,0.0
2023-07-01,GHA,69,54,15,0.0
2023-08-01,GHA,139,87,52,0.0
2023-09-01,GHA,126,97,29,0.0
2023-10-01,GHA,102,66,36,0.0
2023-11-01,GHA,131,88,43,0.0
2023-12-01,GHA,147,81,66,0.0
2024-01-01,GHA,79,60,19,0.0
2024-02-01,GHA,96,68,28,0.0
2024-03-01,GHA,117,87,30,0.0
2024-04-01,GHA,101,63,38,0.0
2024-05-01,GHA,201,122,79,0.0
2024-06-01,GHA,117,77,40,0.0
2024-07-01,GHA,128,86,42,0.0
2020-01-01,GIB,0,0,0,0.0
2020-02-01,GIB,0,0,0,0.0
2020-03-01,GIB,0,0,0,0.0
2020-04-01,GIB,0,0,0,0.0
2020-05-01,GIB,0,0,0,0.0
2020-06-01,GIB,0,0,0,0.0
2020-07-01,GIB,0,0,0,0.0
2020-08-01,GIB,0,0,0,0.0
2020-09-01,GIB,0,0,0,0.0
2020-10-01,GIB,0,0,0,0.0
2020-11-01,GIB,0,0,0,0.0
2020-12-01,GIB,0,0,0,0.0
2021-01-01,GIB,0,0,0,0.0
2021-02-01,GIB,0,0,0,0.0
2021-03-01,GIB,0,0,0,0.0
2021-04-01,GIB,0,0,0,0.0
2021-05-01,GIB,0,0,0,0.0
2021-06-01,GIB,0,0,0,0.0
2021-07-01,GIB,0,0,0,0.0
2021-08-01,GIB,0,0,0,0.0
2021-09-01,GIB,0,0,0,0.0
2021-10-01,GIB,0,0,0,0.0
2021-11-01,GIB,0,0,0,0.0
2021-12-01,GIB,0,0,0,0.0
2022-01-01,GIB,0,0,0,0.0
2022-02-01,GIB,0,0,0,0.0
2022-03-01,GIB,0,0,0,0.0
2022-04-01,GIB,0,0,0,0.0
2022-05-01,GIB,0,0,0,0.0
2022-06-01,GIB,0,0,0,0.0
2022-07-01,GIB,1,0,1,0.0
2022-08-01,GIB,0,0,0,0.0
2022-09-01,GIB,0,0,0,0.0
2022-10-01,GIB,0,0,0,0.0
2022-11-01,GIB,0,0,0,0.0
2022-12-01,GIB,0,0,0,0.0
2023-01-01,GIB,0,0,0,0.0
2023-02-01,GIB,0,0,0,0.0
2023-03-01,GIB,0,0,0,0.0
2023-04-01,GIB,0,0,0,0.0
2023-05-01,GIB,0,0,0,0.0
2023-06-01,GIB,0,0,0,0.0
2023-07-01,GIB,0,0,0,0.0
2023-08-01,GIB,0,0,0,0.0
2023-09-01,GIB,0,0,0,0.0
2023-10-01,GIB,1,0,1,0.0
2023-11-01,GIB,0,0,0,0.0
2023-12-01,GIB,0,0,0,
2024-01-01,GIB,0,0,0,
2024-02-01,GIB,0,0,0,
2024-03-01,GIB,0,0,0,
2024-04-01,GIB,0,0,0,
2024-05-01,GIB,0,0,0,
2024-06-01,GIB,0,0,0,
2024-07-01,GIB,0,0,0,
2020-01-01,GIN,98,86,12,0.0
2020-02-01,GIN,65,54,11,0.0
2020-03-01,GIN,26,19,7,0.0
2020-04-01,GIN,0,0,0,0.0
2020-05-01,GIN,0,0,0,0.0
2020-06-01,GIN,0,0,0,0.0
2020-07-01,GIN,0,0,0,0.0
2020-08-01,GIN,0,0,0,0.0
2020-09-01,GIN,1,1,0,0.0
2020-10-01,GIN,0,0,0,0.0
2020-11-01,GIN,0,0,0,0.0
2020-12-01,GIN,1,0,1,0.0
2021-01-01,GIN,0,0,0,0.0
2021-02-01,GIN,10,5,5,0.0
2021-03-01,GIN,11,4,7,0.0
2021-04-01,GIN,24,10,14,0.0
2021-05-01,GIN,6,4,2,0.0
2021-06-01,GIN,5,4,1,0.0
2021-07-01,GIN,1,1,0,0.0
2021-08-01,GIN,4,3,1,0.0
2021-09-01,GIN,11,6,5,0.0
2021-10-01,GIN,10,7,3,0.0
2021-11-01,GIN,4,4,0,0.0
2021-12-01,GIN,8,5,3,0.0
2022-01-01,GIN,16,11,5,0.0
2022-02-01,GIN,18,16,2,0.0
2022-03-01,GIN,11,8,3,0.0
2022-04-01,GIN,14,10,4,0.0
2022-05-01,GIN,30,19,11,0.0
2022-06-01,GIN,23,18,5,0.0
2022-07-01,GIN,23,19,4,0.0
2022-08-01,GIN,41,27,14,0.0
2022-09-01,GIN,29,26,3,0.0
2022-10-01,GIN,68,47,21,0.0
2022-11-01,GIN,51,39,12,0.0
2022-12-01,GIN,41,27,14,0.0
2023-01-01,GIN,54,39,15,0.0
2023-02-01,GIN,46,34,12,0.0
2023-03-01,GIN,60,44,16,0.0
2023-04-01,GIN,33,28,5,0.0
2023-05-01,GIN,78,62,16,0.0
2023-06-01,GIN,42,27,15,0.0
2023-07-01,GIN,61,44,17,0.0
2023-08-01,GIN,66,48,18,0.0
2023-09-01,GIN,83,59,24,0.0
2023-10-01,GIN,63,41,22,0.0
2023-11-01,GIN,66,46,20,0.0
2023-12-01,GIN,68,51,17,0.0
2024-01-01,GIN,75,47,28,0.0
2024-02-01,GIN,78,56,22,0.0
2024-03-01,GIN,53,40,13,0.0
2024-04-01,GIN,38,31,7,0.0
2024-05-01,GIN,68,51,17,0.0
2024-06-01,GIN,66,51,15,0.0
2024-07-01,GIN,78,55,23,0.0
2020-01-01,GLP,0,0,0,0.0
2020-02-01,GLP,0,0,0,0.0
2020-03-01,GLP,1,1,0,0.0
2020-04-01,GLP,0,0,0,0.0
2020-05-01,GLP,0,0,0,0.0
2020-06-01,GLP,0,0,0,0.0
2020-07-01,GLP,0,0,0,0.0
2020-08-01,GLP,0,0,0,0.0
2020-09-01,GLP,0,0,0,0.0
2020-10-01,GLP,0,0,0,0.0
2020-11-01,GLP,0,0,0,0.0
2020-12-01,GLP,0,0,0,0.0
2021-01-01,GLP,0,0,0,0.0
2021-02-01,GLP,0,0,0,0.0
2021-03-01,GLP,0,0,0,0.0
2021-04-01,GLP,0,0,0,0.0
2021-05-01,GLP,0,0,0,0.0
2021-06-01,GLP,0,0,0,0.0
2021-07-01,GLP,0,0,0,0.0
2021-08-01,GLP,0,0,0,0.0
2021-09-01,GLP,0,0,0,0.0
2021-10-01,GLP,0,0,0,0.0
2021-11-01,GLP,0,0,0,0.0
2021-12-01,GLP,0,0,0,0.0
2022-01-01,GLP,0,0,0,0.0
2022-02-01,GLP,0,0,0,0.0
2022-03-01,GLP,0,0,0,0.0
2022-04-01,GLP,0,0,0,0.0
2022-05-01,GLP,0,0,0,0.0
2022-06-01,GLP,0,0,0,0.0
2022-07-01,GLP,0,0,0,0.0
2022-08-01,GLP,0,0,0,0.0
2022-09-01,GLP,0,0,0,0.0
2022-10-01,GLP,0,0,0,0.0
2022-11-01,GLP,0,0,0,0.0
2022-12-01,GLP,0,0,0,0.0
2023-01-01,GLP,0,0,0,0.0
2023-02-01,GLP,0,0,0,0.0
2023-03-01,GLP,0,0,0,0.0
2023-04-01,GLP,0,0,0,0.0
2023-05-01,GLP,0,0,0,0.0
2023-06-01,GLP,0,0,0,0.0
2023-07-01,GLP,0,0,0,0.0
2023-08-01,GLP,0,0,0,0.0
2023-09-01,GLP,0,0,0,0.0
2023-10-01,GLP,0,0,0,0.0
2023-11-01,GLP,0,0,0,0.0
2023-12-01,GLP,0,0,0,
2024-01-01,GLP,0,0,0,
2024-02-01,GLP,0,0,0,
2024-03-01,GLP,0,0,0,
2024-04-01,GLP,0,0,0,
2024-05-01,GLP,0,0,0,
2024-06-01,GLP,0,0,0,
2024-07-01,GLP,0,0,0,
2020-01-01,GMB,80,60,20,0.0
2020-02-01,GMB,58,47,11,0.0
2020-03-01,GMB,33,26,7,0.0
2020-04-01,GMB,0,0,0,0.0
2020-05-01,GMB,0,0,0,0.0
2020-06-01,GMB,0,0,0,0.0
2020-07-01,GMB,1,0,1,0.0
2020-08-01,GMB,0,0,0,0.0
2020-09-01,GMB,0,0,0,0.0
2020-10-01,GMB,0,0,0,0.0
2020-11-01,GMB,1,0,1,0.0
2020-12-01,GMB,1,0,1,0.0
2021-01-01,GMB,1,0,1,0.0
2021-02-01,GMB,0,0,0,0.0
2021-03-01,GMB,1,1,0,0.0
2021-04-01,GMB,1,1,0,0.0
2021-05-01,GMB,2,1,1,0.0
2021-06-01,GMB,1,1,0,0.0
2021-07-01,GMB,0,0,0,0.0
2021-08-01,GMB,0,0,0,0.0
2021-09-01,GMB,6,4,2,0.0
2021-10-01,GMB,1,1,0,0.0
2021-11-01,GMB,3,1,2,0.0
2021-12-01,GMB,3,3,0,0.0
2022-01-01,GMB,5,4,1,0.0
2022-02-01,GMB,3,1,2,0.0
2022-03-01,GMB,10,3,7,0.0
2022-04-01,GMB,13,5,8,0.0
2022-05-01,GMB,9,6,3,0.0
2022-06-01,GMB,10,6,4,0.0
2022-07-01,GMB,6,3,3,0.0
2022-08-01,GMB,25,16,9,0.0
2022-09-01,GMB,13,10,3,0.0
2022-10-01,GMB,41,36,5,0.0
2022-11-01,GMB,13,7,6,0.0
2022-12-01,GMB,16,10,6,0.0
2023-01-01,GMB,12,9,3,0.0
2023-02-01,GMB,8,6,2,0.0
2023-03-01,GMB,19,12,7,0.0
2023-04-01,GMB,16,13,3,0.0
2023-05-01,GMB,32,24,8,0.0
2023-06-01,GMB,26,19,7,0.0
2023-07-01,GMB,38,35,3,0.0
2023-08-01,GMB,42,30,12,0.0
2023-09-01,GMB,28,19,9,0.0
2023-10-01,GMB,40,31,9,0.0
2023-11-01,GMB,29,21,8,0.0
2023-12-01,GMB,26,18,8,0.0
2024-01-01,GMB,36,31,5,0.0
2024-02-01,GMB,28,19,9,0.0
2024-03-01,GMB,24,20,4,0.0
2024-04-01,GMB,20,16,4,0.0
2024-05-01,GMB,31,23,8,0.0
2024-06-01,GMB,32,14,18,0.0
2024-07-01,GMB,28,15,13,0.0
2020-01-01,GNB,5,5,0,0.0
